n_timeouts,468
n_games_with_pbp,468
median_elapsed_s,3510.0
median_elapsed_mmss,58:30
pct_in_third_period,0.7350427350427351
pct_in_last_5_min_of_3rd,0.6260683760683761
pct_trailing,0.6816239316239316
pct_tied,0.20512820512820512
pct_leading,0.11324786324786325
