,0
const,0.08815664394093242
score_diff_pre,3.395474150988799
trem_frac,-0.0023404989734470243
sqrt_trem,0.088937020186016
sd_x_trem,2.938038235553809
sd_x_sqrt_trem,-5.63790019640734
skater_diff,0.049030464282640907
